POPULATION_2019;562220
day;mean;standard_deviation
164;2.357187122018366;0.8193631409949914
165;2.2452052214390936;0.7578745512424832
166;2.4159381493282432;0.8418933257327439
167;2.324699691796913;0.8023853539521727
168;2.3703546098928587;0.8507688420443574
169;2.570754844106333;0.8783264603522741
170;2.47204364538638;0.9434969984258117
171;2.4572081785998634;1.118392365636768
172;2.4107223873069628;0.8971062182286986
173;2.2756855936212483;0.8683063502900826
174;2.369049164472481;0.571937559335014
175;2.6397281948641447;0.7663395199902487
176;2.690814936217185;0.7441413925073586
177;2.4208115573151447;0.4914575089082548
178;2.3698280760389516;0.8722908629220973
179;2.6896496580256577;0.7394068539764603
180;2.6237935937087693;0.5709559222493183
181;2.252871746122374;0.6023144523068802
182;2.6289271481241783;0.816560079083909
183;2.5552773707548138;0.6357971694988922
184;2.4729125204629194;0.5337074568145374
185;2.3701483561968475;0.6083637606936435
186;2.426836043449586;0.6851916463161697
187;2.2497406056108886;0.6796923181708813
188;2.2345123896020795;0.6592505452467146
189;2.3883829888260197;0.7260046332208899
190;2.4333958054565756;0.5299741865859668
191;2.5772493774473846;0.8526358033532122
192;2.5552221242072615;0.8974727217318854
193;2.2874693734179776;0.645289571119426
194;2.2758795154055793;0.5876316009818746
195;2.3203991656629177;0.4683682966247129
196;2.3235580093034853;0.8203912941977376
197;2.4362823033280834;0.6785421573435746
198;2.4294705160451597;0.6998771674826174
199;2.5018736428784467;0.881547708562931
200;2.460084936811904;0.8210157286422007
201;2.5595901225179456;0.7102309617519612
202;2.6371730110193123;0.7066232760289896
203;2.3963586741014913;0.6766213874949143
204;2.3837564008382084;0.7172012317756367
205;2.240366245737975;0.5348541462250472
206;2.3451711830663307;0.7917804965006898
207;2.412858076141848;0.6447533796498546
208;2.4479017629293436;0.697660336308806
209;2.393674165864371;0.7853258708676997
210;2.4247937855500887;0.7692114508634298
211;2.11174221946952;0.5830524948990938
212;2.3417038058786166;0.5948834189006187
213;2.1723254334148057;0.7272142017744538
214;2.206737764132715;0.6155056259228905
215;2.1597338993622603;0.6135769502576647
216;2.191758243089376;0.6653352826244415
217;2.3030634255742837;0.5377525838280405
218;2.6219124847575954;0.9031319164477105
219;2.449720558531644;0.8564932386025081
220;2.37137398843252;0.7905311953342671
221;2.547878313111804;0.9039309678709968
222;2.393329298521166;1.0944260390592797
223;2.894822733585011;1.8055832924932056
224;2.5465476671866862;1.3245367609650476
225;2.5070556723870667;1.1644217298069959
226;2.33080006718141;0.7148527268564684
227;2.2248963956181425;0.7116015727331615
228;2.533637671919779;0.7960778896077652
229;2.3522110386975688;0.6369356256554048
230;2.3474786676159094;0.7072612495898893
231;2.3050967729441267;0.6429631521115841
232;2.331691935139414;0.7012897909273007
233;2.2358931001277678;0.7354698185850626
234;2.2384888706235477;0.5826097460710009
235;2.544022472850807;0.65964159371989
236;2.36555927239021;0.8201742999120308
237;2.69339819532322;0.6947631638714089
238;2.376959955236888;0.6076976713208451
239;2.6034256516545873;0.6671666362309909
240;2.5697817373132454;0.7347255194076995
241;2.622361219768422;0.8587761018264782
242;2.151380896670793;0.7375137586248021
243;2.287675788337841;0.7860292440409509
244;2.1393779815430545;0.5569378914121085
245;2.4286732542759104;0.601313358614168
246;2.5329930150052284;0.6309062692706079
247;2.4435281348931888;0.623632463873228
248;2.2186166618626335;0.6559242759760501
249;2.4449402468035855;0.6423140784992065
250;2.24214581321879;0.5939590966331021
251;2.227258594879322;0.4549049752396484
252;2.603451548611068;0.581149486712659
253;2.283613906867264;0.6204668810233978
254;2.53004342311599;0.6654933453997574
255;2.191480221742001;0.5270207402532536
256;2.238464758236173;0.6386657523154159
257;2.263302139928084;0.6317680873132288
258;2.4463290503531585;0.6141574153881003
259;2.4495480495211424;0.7581389533691469
260;2.499670591595117;0.8421183587887533
261;2.2404275095693333;0.7391701404010156
262;2.4049729213125324;0.6106066227990316
263;2.330201369620522;0.7094450087587071
264;2.657000699114363;0.8662106124968212
265;2.532504868378769;0.615682470188028
266;2.5460683512411895;0.7980080594865623
267;2.3607747160863384;0.7009961266209219
268;2.3329905504845225;0.7712771336395938
269;2.528737487500497;0.5266397914368677
270;2.505694022179104;0.64143993277906
271;2.604102432882481;0.6567117828639292
272;2.6506715161820824;0.6185181618918185
273;2.6705764886486723;0.5792952987409923
274;2.4277716207656157;0.6974383376269873
275;2.5721406084344403;0.6467046854464139
276;2.6218988736474445;0.7795809975044526
277;2.500583814741056;0.7006487836221966
278;2.4810404075094574;0.6406622851962882
279;2.7016947263503654;0.7340399203269172
280;2.6464724525540704;0.7127617319132517
281;2.518179960970511;0.7532312699416825
282;2.495171781141602;0.7442319541830617
283;2.524655196916531;0.6378440391250767
284;2.6772576597063322;0.6670031068063305
285;2.726787005347563;0.6081965191580754
286;2.4395758654064674;0.5864531284243815
287;2.6068056498840564;0.5207524824851372
288;2.5249224231754988;0.42913596212332733
289;2.492522581562794;0.7685227288051506
290;2.551986039531036;0.6467666817135541
291;2.3716327365471295;0.8223877981599247
292;2.647011585815312;0.6645952052144576
293;2.8559396384519595;0.6937368960232333
294;2.5515694648315925;0.5386591104636818
295;2.7148323904660328;0.595705836259058
296;2.710870589793326;0.6900337688110982
297;2.6318550059999124;0.7736487652354672
298;2.6293914940411316;0.7216792695506871
299;2.503237853623395;0.6800629880210048
300;2.717354295217203;0.6362482941105123
301;2.4755427786093076;0.6964526111673929
302;2.5509712052659075;0.7008358416384408
303;2.3931506248596155;0.73661807583834
304;2.7882116487813273;0.7066496693369386
305;2.3697108837791827;0.5195169651067691
306;2.540978438370011;0.650399245750328
307;2.561315254859719;0.6516903062106012
308;2.577671271786081;0.7633023529658631
309;2.424709696810693;0.6843940967706702
310;2.762797692776332;0.6590813003207373
311;2.3679253364459125;0.7238194087638993
312;2.6892629887771777;0.7160985404044145
313;2.5060627825876147;0.6682190358389715
314;2.6347483882389158;0.6269828979190375
315;2.6426834629241376;0.6538932945941106
316;2.5139585437109297;0.5631784896300615
317;2.7872550183103146;0.7426466081149957
318;2.5101074178789897;0.7854397590477281
319;2.3392155305392484;0.610821238204834
320;2.675612197326156;0.6298346227778802
321;2.4165794553745257;0.5803548462918483
322;2.4959301804856096;0.7867306724926184
323;2.707071385905009;0.7554337483699115
324;2.4081429197449653;0.5940550811177416
325;2.601597057561548;0.7070192123143632
326;2.7419787971744314;0.7873628270345366
327;2.6620280865230934;0.6824855824473313
328;2.595558245618486;0.7657643425983511
329;2.55669990786666;0.7951044261974403
330;2.57580441683549;0.8827518774360366
331;2.621224982741255;0.8792404131199372
332;2.648963390690265;0.7819892330195836
333;2.725002428484805;0.5812461081913645
334;2.6773756068611054;0.7480275077186226
335;2.8372529766191703;0.6566199549106475
336;2.6507255476405356;0.7133436133357335
337;2.5122693698336596;0.6464337333657006
338;2.7404326201230136;0.7224154404451697
339;2.729183550566443;0.612519898421875
340;2.6519759308954205;0.6591746601232983
341;2.7143786336682196;0.743002509326058
342;2.6589548234276226;0.6375515830211866
343;2.5077303245491755;0.722868096037477
344;2.594176818293426;0.5821210999967594
345;2.6537418002193665;0.8133394681382154
346;2.6242069558426544;0.5383086370352501
347;2.677098735980428;0.7957762930901087
348;2.7423437062237532;0.734959943030102
349;2.7339006781718376;0.6694342820407844
350;2.7020120236477827;0.5802865439617212
351;2.711326548897834;0.7833105704258367
352;2.7677208250255467;0.7605553190799152
353;2.7932347238510222;0.7689202062439672
354;2.7028684397474545;0.9426480379669493
355;2.747096587092123;0.7743766723175677
356;2.568709827405803;0.7157698349740806
357;2.7055880912567556;0.7777062412510994
358;2.7712809727048167;0.7676053911957692
359;3.003506628813316;0.7768084253678411
360;2.7416752743584607;0.9764683701373881
361;2.9465224647997696;0.7775134614116408
362;2.7780456445018316;0.8498112388048606
363;2.9889489873283206;0.9172862804091486
364;3.2907720148929687;0.7025058116657799
365;2.9262936852980865;0.6518278669335074
