1;19700103;19700412;06
2;19700105;19700703;13
2;19700115;19700116;06
2;19700119;19700124;06
2;19700122;19700124;06
1;19700123;19700630;06
2;19700226;19700228;06
2;19700312;19700313;06
2;19700322;19700731;78
1;19700331;19701103;06
1;19700401;19700403;06
2;19700406;19700410;06
2;19700406;19700408;06
2;19700415;19700416;06
2;19700506;19700515;06
1;19700508;19700511;06
2;19700510;19700511;06
2;19700512;19700515;13
2;19700515;19700520;06
1;19700519;19700521;06
2;19700519;19700521;06
1;19700525;19700529;06
2;19700528;19700611;06
2;19700528;19700610;06
1;19700531;19700826;06
1;19700605;19700610;06
1;19700623;19700714;06
2;19700626;19700628;06
2;19700708;19700709;06
1;19700708;19701010;06
2;19700723;19700912;06
1;19700726;19700727;06
1;19700728;19700730;06
2;19700730;19700804;06
2;19700805;19700807;06
2;19700811;19700812;06
1;19700823;19700824;06
2;19700830;19700901;06
2;19700901;19700913;06
1;19700904;19701219;06
1;19700905;19700908;06
2;19700905;19700908;06
1;19700907;19700909;06
1;19700907;19701128;06
2;19700925;19700925;06
1;19700929;19700930;13
1;19701002;19701006;06
2;19701024;19701102;06
2;19701105;19701107;06
1;19701105;19701121;06
1;19701117;19701120;06
2;19701127;19701129;06
1;19701202;19701203;06
2;19701203;19701205;06
1;19701206;19701207;06
1;19701210;19701213;06
2;19701213;19701217;06
2;19701221;19701223;06
1;19701221;19701223;06
2;18921219;19700409;06
2;18980731;19701231;06
2;19620924;19701101;06
1;19540421;19700225;39
1;19500127;19700502;06
1;19060524;19701222;69
1;19511128;19700505;69
2;19020708;19701214;69
1;19021022;19700912;34
2;19040209;19701222;69
2;19270312;19701221;69
1;19330427;19701209;13
1;19341221;19701210;07
2;19460103;19700109;07
2;19461031;19700807;69
2;19470726;19700511;69
1;19470820;19700607;07
1;19471215;19700729;75
1;19480829;19700601;07
2;19690919;19700309;69
2;19691214;19700107;69
2;19700111;19700117;69
1;19700319;19700319;42
2;19700615;19700618;69
1;19700707;19700713;69
1;18941123;19701205;69
2;18970918;19701216;94
2;18990730;19701215;49
2;19290123;19701204;69
2;18970502;19701201;75
2;19120127;19700829;69
2;19250512;19700830;13
2;19420501;19701226;26
1;19460315;19700322;07
1;19531121;19700507;07
2;19610705;19701030;07
1;19640513;19701107;07
1;19680611;19700115;69
2;19690615;19701113;07
1;19690821;19700107;07
1;19691030;19700116;07
1;19691106;19700115;07
1;19691201;19700129;07
2;19700330;19700618;07
2;19700402;19700808;07
2;19700415;19700415;07
2;19700502;19700525;70
1;19700510;19700511;07
2;19700809;19700810;07
1;19700915;19700916;07
2;19700928;19701005;07
2;19701115;19701116;07
2;19701121;19701122;43
1;19701214;19701214;43
1;18911014;19701025;26
1;18960511;19701222;84
1;18960818;19701224;93
1;19070803;19701205;30
2;18910330;19701027;75
2;18920403;19701214;78
2;19140804;19701116;07
2;19190202;19701227;17
1;19110120;19701202;13
1;19540317;19700729;69
1;18910809;19701116;84
2;18971015;19701203;06
1;19140120;19701205;27
1;18970506;19701209;07
2;19020729;19701123;75
2;19000406;19701203;13
1;19180911;19701201;91
1;19290518;19701127;71
1;19700219;19700222;07
1;19700721;19700804;07
1;19701104;19701104;07
2;18990312;19701211;26
1;19020303;19701119;77
1;18941203;19701012;07
2;18960418;19701124;07
2;19480928;19700516;07
2;18950107;19701123;43
1;19471007;19701202;07
2;19530408;19700725;07
2;19130309;19701122;84
1;19440714;19701216;69
2;18950929;19701220;83
2;18970825;19701227;69
1;19120703;19701215;92
1;19000413;19701224;95
1;18961016;19701231;26
2;19690830;19701011;26
1;19700217;19700217;07
1;19700409;19700502;69
1;19700409;19700412;69
1;19700520;19700522;26
2;19700811;19700819;26
1;19001209;19701010;07
2;19001223;19701204;07
1;19050814;19701125;07
